Lag,q,Moment,Observations,Table,Population,LagType,TrainEnd,MaxLag
7,4.0,2.2832751836408294,5436580,equity_garman_klass_variance,global,observation,2016-01-01,400
8,1.0,0.5415840058381464,5435055,equity_garman_klass_variance,global,observation,2016-01-01,400
8,1.5,0.5147985294123871,5435055,equity_garman_klass_variance,global,observation,2016-01-01,400
8,2.0,0.5585840034121962,5435055,equity_garman_klass_variance,global,observation,2016-01-01,400
8,3.0,0.9350449431255821,5435055,equity_garman_klass_variance,global,observation,2016-01-01,400
8,4.0,2.3090905575838865,5435055,equity_garman_klass_variance,global,observation,2016-01-01,400
9,1.0,0.5433604931761545,5433530,equity_garman_klass_variance,global,observation,2016-01-01,400
9,1.5,0.5174357502856124,5433530,equity_garman_klass_variance,global,observation,2016-01-01,400
9,2.0,0.5623961557357081,5433530,equity_garman_klass_variance,global,observation,2016-01-01,400
9,3.0,0.9438721457341532,5433530,equity_garman_klass_variance,global,observation,2016-01-01,400
9,4.0,2.3358264760804657,5433530,equity_garman_klass_variance,global,observation,2016-01-01,400
10,1.0,0.5449337813871119,5432005,equity_garman_klass_variance,global,observation,2016-01-01,400
10,1.5,0.5198208658941604,5432005,equity_garman_klass_variance,global,observation,2016-01-01,400
10,2.0,0.5660465628400431,5432005,equity_garman_klass_variance,global,observation,2016-01-01,400
10,3.0,0.9537406309133605,5432005,equity_garman_klass_variance,global,observation,2016-01-01,400
10,4.0,2.369114984590854,5432005,equity_garman_klass_variance,global,observation,2016-01-01,400
11,1.0,0.5472281966559965,5430480,equity_garman_klass_variance,global,observation,2016-01-01,400
11,1.5,0.5227904331389688,5430480,equity_garman_klass_variance,global,observation,2016-01-01,400
11,2.0,0.5697614061745122,5430480,equity_garman_klass_variance,global,observation,2016-01-01,400
11,3.0,0.959153567544931,5430480,equity_garman_klass_variance,global,observation,2016-01-01,400
11,4.0,2.3739087351532615,5430480,equity_garman_klass_variance,global,observation,2016-01-01,400
12,1.0,0.5498675251179286,5428955,equity_garman_klass_variance,global,observation,2016-01-01,400
12,1.5,0.5263694792731136,5428955,equity_garman_klass_variance,global,observation,2016-01-01,400
12,2.0,0.5745753339591421,5428955,equity_garman_klass_variance,global,observation,2016-01-01,400
12,3.0,0.9688663703733755,5428955,equity_garman_klass_variance,global,observation,2016-01-01,400
12,4.0,2.3968180182671186,5428955,equity_garman_klass_variance,global,observation,2016-01-01,400
13,1.0,0.5513408563380217,5427430,equity_garman_klass_variance,global,observation,2016-01-01,400
13,1.5,0.5281785620753747,5427430,equity_garman_klass_variance,global,observation,2016-01-01,400
13,2.0,0.5767463838664303,5427430,equity_garman_klass_variance,global,observation,2016-01-01,400
13,3.0,0.9723800671939,5427430,equity_garman_klass_variance,global,observation,2016-01-01,400
13,4.0,2.404783789347885,5427430,equity_garman_klass_variance,global,observation,2016-01-01,400
14,1.0,0.552825632081656,5425905,equity_garman_klass_variance,global,observation,2016-01-01,400
14,1.5,0.5303773088460422,5425905,equity_garman_klass_variance,global,observation,2016-01-01,400
14,2.0,0.5800257725694723,5425905,equity_garman_klass_variance,global,observation,2016-01-01,400
14,3.0,0.9805616298390926,5425905,equity_garman_klass_variance,global,observation,2016-01-01,400
14,4.0,2.428657202684023,5425905,equity_garman_klass_variance,global,observation,2016-01-01,400
15,1.0,0.554143613778078,5424380,equity_garman_klass_variance,global,observation,2016-01-01,400
15,1.5,0.5321665271204787,5424380,equity_garman_klass_variance,global,observation,2016-01-01,400
15,2.0,0.5824385075858243,5424380,equity_garman_klass_variance,global,observation,2016-01-01,400
15,3.0,0.985748880691331,5424380,equity_garman_klass_variance,global,observation,2016-01-01,400
15,4.0,2.4456041933892503,5424380,equity_garman_klass_variance,global,observation,2016-01-01,400
16,1.0,0.5562862262171722,5422855,equity_garman_klass_variance,global,observation,2016-01-01,400
16,1.5,0.5348784761588453,5422855,equity_garman_klass_variance,global,observation,2016-01-01,400
16,2.0,0.5858056291249908,5422855,equity_garman_klass_variance,global,observation,2016-01-01,400
16,3.0,0.9910758007363746,5422855,equity_garman_klass_variance,global,observation,2016-01-01,400
16,4.0,2.452731338718798,5422855,equity_garman_klass_variance,global,observation,2016-01-01,400
17,1.0,0.5579272663095575,5421330,equity_garman_klass_variance,global,observation,2016-01-01,400
17,1.5,0.537089734116751,5421330,equity_garman_klass_variance,global,observation,2016-01-01,400
17,2.0,0.5888293991089634,5421330,equity_garman_klass_variance,global,observation,2016-01-01,400
17,3.0,0.9982247991850817,5421330,equity_garman_klass_variance,global,observation,2016-01-01,400
17,4.0,2.4771440231997204,5421330,equity_garman_klass_variance,global,observation,2016-01-01,400
18,1.0,0.5588917524408904,5419805,equity_garman_klass_variance,global,observation,2016-01-01,400
18,1.5,0.5383884341084347,5419805,equity_garman_klass_variance,global,observation,2016-01-01,400
18,2.0,0.5904348411994017,5419805,equity_garman_klass_variance,global,observation,2016-01-01,400
18,3.0,0.9996571117654032,5419805,equity_garman_klass_variance,global,observation,2016-01-01,400
18,4.0,2.4696024607040195,5419805,equity_garman_klass_variance,global,observation,2016-01-01,400
19,1.0,0.5591443654137452,5418280,equity_garman_klass_variance,global,observation,2016-01-01,400
19,1.5,0.5389324452399594,5418280,equity_garman_klass_variance,global,observation,2016-01-01,400
19,2.0,0.5914795406084732,5418280,equity_garman_klass_variance,global,observation,2016-01-01,400
19,3.0,1.003761164907816,5418280,equity_garman_klass_variance,global,observation,2016-01-01,400
19,4.0,2.489968849639462,5418280,equity_garman_klass_variance,global,observation,2016-01-01,400
20,1.0,0.5600940681452359,5416755,equity_garman_klass_variance,global,observation,2016-01-01,400
20,1.5,0.5401412508280754,5416755,equity_garman_klass_variance,global,observation,2016-01-01,400
20,2.0,0.593083799969134,5416755,equity_garman_klass_variance,global,observation,2016-01-01,400
20,3.0,1.0072822252104425,5416755,equity_garman_klass_variance,global,observation,2016-01-01,400
20,4.0,2.5002246489483353,5416755,equity_garman_klass_variance,global,observation,2016-01-01,400
21,1.0,0.5618408174458106,5415230,equity_garman_klass_variance,global,observation,2016-01-01,400
21,1.5,0.542399845545358,5415230,equity_garman_klass_variance,global,observation,2016-01-01,400
21,2.0,0.5959830176996043,5415230,equity_garman_klass_variance,global,observation,2016-01-01,400
21,3.0,1.0127421747787322,5415230,equity_garman_klass_variance,global,observation,2016-01-01,400
21,4.0,2.513087571851547,5415230,equity_garman_klass_variance,global,observation,2016-01-01,400
22,1.0,0.562896579851849,5413705,equity_garman_klass_variance,global,observation,2016-01-01,400
22,1.5,0.5437642453277298,5413705,equity_garman_klass_variance,global,observation,2016-01-01,400
22,2.0,0.5976454916609727,5413705,equity_garman_klass_variance,global,observation,2016-01-01,400
22,3.0,1.014775756066868,5413705,equity_garman_klass_variance,global,observation,2016-01-01,400
22,4.0,2.5135510477285723,5413705,equity_garman_klass_variance,global,observation,2016-01-01,400
23,1.0,0.5636422669426727,5412180,equity_garman_klass_variance,global,observation,2016-01-01,400
23,1.5,0.5450454575593416,5412180,equity_garman_klass_variance,global,observation,2016-01-01,400
23,2.0,0.5997168074244206,5412180,equity_garman_klass_variance,global,observation,2016-01-01,400
23,3.0,1.020549679240497,5412180,equity_garman_klass_variance,global,observation,2016-01-01,400
23,4.0,2.5320611639284634,5412180,equity_garman_klass_variance,global,observation,2016-01-01,400
24,1.0,0.5646080382627938,5410655,equity_garman_klass_variance,global,observation,2016-01-01,400
24,1.5,0.5461485306514359,5410655,equity_garman_klass_variance,global,observation,2016-01-01,400
24,2.0,0.6008261578090179,5410655,equity_garman_klass_variance,global,observation,2016-01-01,400
24,3.0,1.0202531685324991,5410655,equity_garman_klass_variance,global,observation,2016-01-01,400
24,4.0,2.5214580540230367,5410655,equity_garman_klass_variance,global,observation,2016-01-01,400
25,1.0,0.5659246360255749,5409130,equity_garman_klass_variance,global,observation,2016-01-01,400
25,1.5,0.5481024372721839,5409130,equity_garman_klass_variance,global,observation,2016-01-01,400
25,2.0,0.6036908405636539,5409130,equity_garman_klass_variance,global,observation,2016-01-01,400
25,3.0,1.0270875632745038,5409130,equity_garman_klass_variance,global,observation,2016-01-01,400
25,4.0,2.540865614450826,5409130,equity_garman_klass_variance,global,observation,2016-01-01,400
26,1.0,0.5674567682227559,5407605,equity_garman_klass_variance,global,observation,2016-01-01,400
26,1.5,0.5499639715050326,5407605,equity_garman_klass_variance,global,observation,2016-01-01,400
26,2.0,0.6059605042622008,5407605,equity_garman_klass_variance,global,observation,2016-01-01,400
26,3.0,1.0310637976894326,5407605,equity_garman_klass_variance,global,observation,2016-01-01,400
26,4.0,2.5500734360801345,5407605,equity_garman_klass_variance,global,observation,2016-01-01,400
27,1.0,0.5677024774507147,5406080,equity_garman_klass_variance,global,observation,2016-01-01,400
27,1.5,0.5503768573545408,5406080,equity_garman_klass_variance,global,observation,2016-01-01,400
27,2.0,0.6066732769140466,5406080,equity_garman_klass_variance,global,observation,2016-01-01,400
27,3.0,1.0339259629775066,5406080,equity_garman_klass_variance,global,observation,2016-01-01,400
27,4.0,2.5666176873586544,5406080,equity_garman_klass_variance,global,observation,2016-01-01,400
28,1.0,0.5680617365035439,5404555,equity_garman_klass_variance,global,observation,2016-01-01,400
28,1.5,0.5507495800511438,5404555,equity_garman_klass_variance,global,observation,2016-01-01,400
28,2.0,0.6069544745938817,5404555,equity_garman_klass_variance,global,observation,2016-01-01,400
28,3.0,1.0328039798174848,5404555,equity_garman_klass_variance,global,observation,2016-01-01,400
28,4.0,2.5548956924460553,5404555,equity_garman_klass_variance,global,observation,2016-01-01,400
29,1.0,0.5690755808211239,5403030,equity_garman_klass_variance,global,observation,2016-01-01,400
29,1.5,0.5521846986979142,5403030,equity_garman_klass_variance,global,observation,2016-01-01,400
29,2.0,0.6089876570361827,5403030,equity_garman_klass_variance,global,observation,2016-01-01,400
29,3.0,1.0378732848453895,5403030,equity_garman_klass_variance,global,observation,2016-01-01,400
29,4.0,2.573732384756866,5403030,equity_garman_klass_variance,global,observation,2016-01-01,400
30,1.0,0.5698385064667649,5401505,equity_garman_klass_variance,global,observation,2016-01-01,400
30,1.5,0.5532582619045259,5401505,equity_garman_klass_variance,global,observation,2016-01-01,400
30,2.0,0.6105081840020463,5401505,equity_garman_klass_variance,global,observation,2016-01-01,400
30,3.0,1.041217964242704,5401505,equity_garman_klass_variance,global,observation,2016-01-01,400
30,4.0,2.5797416702160634,5401505,equity_garman_klass_variance,global,observation,2016-01-01,400
31,1.0,0.5705482277078235,5399980,equity_garman_klass_variance,global,observation,2016-01-01,400
31,1.5,0.5540108276463955,5399980,equity_garman_klass_variance,global,observation,2016-01-01,400
31,2.0,0.6111604309115912,5399980,equity_garman_klass_variance,global,observation,2016-01-01,400
31,3.0,1.0405454748450829,5399980,equity_garman_klass_variance,global,observation,2016-01-01,400
31,4.0,2.5724491382877517,5399980,equity_garman_klass_variance,global,observation,2016-01-01,400
32,1.0,0.5710895105748717,5398455,equity_garman_klass_variance,global,observation,2016-01-01,400
32,1.5,0.554594014079261,5398455,equity_garman_klass_variance,global,observation,2016-01-01,400
32,2.0,0.6118406357974958,5398455,equity_garman_klass_variance,global,observation,2016-01-01,400
32,3.0,1.0423168664931695,5398455,equity_garman_klass_variance,global,observation,2016-01-01,400
32,4.0,2.5817297248653532,5398455,equity_garman_klass_variance,global,observation,2016-01-01,400
33,1.0,0.5709676013791045,5396930,equity_garman_klass_variance,global,observation,2016-01-01,400
33,1.5,0.5545599195175904,5396930,equity_garman_klass_variance,global,observation,2016-01-01,400
33,2.0,0.6120075184249646,5396930,equity_garman_klass_variance,global,observation,2016-01-01,400
33,3.0,1.0437339904116099,5396930,equity_garman_klass_variance,global,observation,2016-01-01,400
33,4.0,2.5886365043493957,5396930,equity_garman_klass_variance,global,observation,2016-01-01,400
34,1.0,0.5720733413365299,5395405,equity_garman_klass_variance,global,observation,2016-01-01,400
34,1.5,0.5561203391153096,5395405,equity_garman_klass_variance,global,observation,2016-01-01,400
34,2.0,0.6141470129887773,5395405,equity_garman_klass_variance,global,observation,2016-01-01,400
34,3.0,1.0477458887550681,5395405,equity_garman_klass_variance,global,observation,2016-01-01,400
34,4.0,2.594845446952019,5395405,equity_garman_klass_variance,global,observation,2016-01-01,400
35,1.0,0.5729371356888168,5393880,equity_garman_klass_variance,global,observation,2016-01-01,400
35,1.5,0.5572169601731177,5393880,equity_garman_klass_variance,global,observation,2016-01-01,400
35,2.0,0.6154559745965223,5393880,equity_garman_klass_variance,global,observation,2016-01-01,400
35,3.0,1.049488035888539,5393880,equity_garman_klass_variance,global,observation,2016-01-01,400
35,4.0,2.597799146009689,5393880,equity_garman_klass_variance,global,observation,2016-01-01,400
36,1.0,0.5734421805543884,5392355,equity_garman_klass_variance,global,observation,2016-01-01,400
36,1.5,0.5577830837145527,5392355,equity_garman_klass_variance,global,observation,2016-01-01,400
36,2.0,0.6161321539749318,5392355,equity_garman_klass_variance,global,observation,2016-01-01,400
36,3.0,1.0510326504937937,5392355,equity_garman_klass_variance,global,observation,2016-01-01,400
36,4.0,2.603654785068033,5392355,equity_garman_klass_variance,global,observation,2016-01-01,400
37,1.0,0.5741203276403647,5390830,equity_garman_klass_variance,global,observation,2016-01-01,400
37,1.5,0.5586609439445334,5390830,equity_garman_klass_variance,global,observation,2016-01-01,400
37,2.0,0.6171419101271388,5390830,equity_garman_klass_variance,global,observation,2016-01-01,400
37,3.0,1.051436964927063,5390830,equity_garman_klass_variance,global,observation,2016-01-01,400
37,4.0,2.5958159702169543,5390830,equity_garman_klass_variance,global,observation,2016-01-01,400
38,1.0,0.5742125975534926,5389305,equity_garman_klass_variance,global,observation,2016-01-01,400
38,1.5,0.5587716860255079,5389305,equity_garman_klass_variance,global,observation,2016-01-01,400
38,2.0,0.6172387379277392,5389305,equity_garman_klass_variance,global,observation,2016-01-01,400
38,3.0,1.0510311095866427,5389305,equity_garman_klass_variance,global,observation,2016-01-01,400
38,4.0,2.590704340716315,5389305,equity_garman_klass_variance,global,observation,2016-01-01,400
39,1.0,0.5742997524229654,5387780,equity_garman_klass_variance,global,observation,2016-01-01,400
39,1.5,0.5590150302835256,5387780,equity_garman_klass_variance,global,observation,2016-01-01,400
39,2.0,0.6178458391076284,5387780,equity_garman_klass_variance,global,observation,2016-01-01,400
39,3.0,1.0539888483526214,5387780,equity_garman_klass_variance,global,observation,2016-01-01,400
39,4.0,2.6043925354826634,5387780,equity_garman_klass_variance,global,observation,2016-01-01,400
40,1.0,0.5757834089998778,5386255,equity_garman_klass_variance,global,observation,2016-01-01,400
40,1.5,0.5609980788777272,5386255,equity_garman_klass_variance,global,observation,2016-01-01,400
40,2.0,0.6204069424438569,5386255,equity_garman_klass_variance,global,observation,2016-01-01,400
40,3.0,1.0583235795772363,5386255,equity_garman_klass_variance,global,observation,2016-01-01,400
40,4.0,2.6111736412713826,5386255,equity_garman_klass_variance,global,observation,2016-01-01,400
41,1.0,0.5762827236888487,5384730,equity_garman_klass_variance,global,observation,2016-01-01,400
41,1.5,0.5618388186990345,5384730,equity_garman_klass_variance,global,observation,2016-01-01,400
41,2.0,0.6216859387436228,5384730,equity_garman_klass_variance,global,observation,2016-01-01,400
41,3.0,1.061643908824341,5384730,equity_garman_klass_variance,global,observation,2016-01-01,400
41,4.0,2.625989456132262,5384730,equity_garman_klass_variance,global,observation,2016-01-01,400
42,1.0,0.5768501502799215,5383205,equity_garman_klass_variance,global,observation,2016-01-01,400
42,1.5,0.5624728908012326,5383205,equity_garman_klass_variance,global,observation,2016-01-01,400
42,2.0,0.6224820532757962,5383205,equity_garman_klass_variance,global,observation,2016-01-01,400
42,3.0,1.0636226187506166,5383205,equity_garman_klass_variance,global,observation,2016-01-01,400
42,4.0,2.633103013803944,5383205,equity_garman_klass_variance,global,observation,2016-01-01,400
43,1.0,0.5773812878660636,5381680,equity_garman_klass_variance,global,observation,2016-01-01,400
43,1.5,0.5631340329659973,5381680,equity_garman_klass_variance,global,observation,2016-01-01,400
43,2.0,0.6231898784924637,5381680,equity_garman_klass_variance,global,observation,2016-01-01,400
43,3.0,1.0636509252259136,5381680,equity_garman_klass_variance,global,observation,2016-01-01,400
43,4.0,2.627336155697521,5381680,equity_garman_klass_variance,global,observation,2016-01-01,400
44,1.0,0.578121411351907,5380155,equity_garman_klass_variance,global,observation,2016-01-01,400
44,1.5,0.5641252169857629,5380155,equity_garman_klass_variance,global,observation,2016-01-01,400
44,2.0,0.624601757138122,5380155,equity_garman_klass_variance,global,observation,2016-01-01,400
44,3.0,1.0673967537966365,5380155,equity_garman_klass_variance,global,observation,2016-01-01,400
44,4.0,2.640109936227053,5380155,equity_garman_klass_variance,global,observation,2016-01-01,400
45,1.0,0.5790143639984507,5378630,equity_garman_klass_variance,global,observation,2016-01-01,400
45,1.5,0.565038037661345,5378630,equity_garman_klass_variance,global,observation,2016-01-01,400
45,2.0,0.625434803204462,5378630,equity_garman_klass_variance,global,observation,2016-01-01,400
45,3.0,1.0678714067254704,5378630,equity_garman_klass_variance,global,observation,2016-01-01,400
45,4.0,2.6422486213532097,5378630,equity_garman_klass_variance,global,observation,2016-01-01,400
46,1.0,0.5797304101279955,5377105,equity_garman_klass_variance,global,observation,2016-01-01,400
46,1.5,0.5659633054169448,5377105,equity_garman_klass_variance,global,observation,2016-01-01,400
46,2.0,0.6266222337781481,5377105,equity_garman_klass_variance,global,observation,2016-01-01,400
46,3.0,1.0701053545386827,5377105,equity_garman_klass_variance,global,observation,2016-01-01,400
46,4.0,2.646198298642568,5377105,equity_garman_klass_variance,global,observation,2016-01-01,400
47,1.0,0.579936344380874,5375580,equity_garman_klass_variance,global,observation,2016-01-01,400
47,1.5,0.5661734473346272,5375580,equity_garman_klass_variance,global,observation,2016-01-01,400
47,2.0,0.6268205969586698,5375580,equity_garman_klass_variance,global,observation,2016-01-01,400
47,3.0,1.0704836415067935,5375580,equity_garman_klass_variance,global,observation,2016-01-01,400
47,4.0,2.648945723713072,5375580,equity_garman_klass_variance,global,observation,2016-01-01,400
48,1.0,0.5804790557460271,5374055,equity_garman_klass_variance,global,observation,2016-01-01,400
48,1.5,0.5668929635640445,5374055,equity_garman_klass_variance,global,observation,2016-01-01,400
48,2.0,0.6277580086128924,5374055,equity_garman_klass_variance,global,observation,2016-01-01,400
48,3.0,1.0719900617373415,5374055,equity_garman_klass_variance,global,observation,2016-01-01,400
48,4.0,2.6503676023182976,5374055,equity_garman_klass_variance,global,observation,2016-01-01,400
49,1.0,0.581160978889503,5372530,equity_garman_klass_variance,global,observation,2016-01-01,400
49,1.5,0.5676575860505031,5372530,equity_garman_klass_variance,global,observation,2016-01-01,400
49,2.0,0.6285706128589824,5372530,equity_garman_klass_variance,global,observation,2016-01-01,400
49,3.0,1.073214879014635,5372530,equity_garman_klass_variance,global,observation,2016-01-01,400
49,4.0,2.6562410932225125,5372530,equity_garman_klass_variance,global,observation,2016-01-01,400
50,1.0,0.5819883335901587,5371005,equity_garman_klass_variance,global,observation,2016-01-01,400
50,1.5,0.5688908537755136,5371005,equity_garman_klass_variance,global,observation,2016-01-01,400
50,2.0,0.6303677684081401,5371005,equity_garman_klass_variance,global,observation,2016-01-01,400
50,3.0,1.0769529940190383,5371005,equity_garman_klass_variance,global,observation,2016-01-01,400
50,4.0,2.6631162903697936,5371005,equity_garman_klass_variance,global,observation,2016-01-01,400
51,1.0,0.5824820481898487,5369480,equity_garman_klass_variance,global,observation,2016-01-01,400
51,1.5,0.569598690502439,5369480,equity_garman_klass_variance,global,observation,2016-01-01,400
51,2.0,0.6313112110169334,5369480,equity_garman_klass_variance,global,observation,2016-01-01,400
51,3.0,1.078546570886508,5369480,equity_garman_klass_variance,global,observation,2016-01-01,400
51,4.0,2.66445764517932,5369480,equity_garman_klass_variance,global,observation,2016-01-01,400
52,1.0,0.5826065005041022,5367955,equity_garman_klass_variance,global,observation,2016-01-01,400
52,1.5,0.5696644881957761,5367955,equity_garman_klass_variance,global,observation,2016-01-01,400
52,2.0,0.6313978851621516,5367955,equity_garman_klass_variance,global,observation,2016-01-01,400
52,3.0,1.0794097826957032,5367955,equity_garman_klass_variance,global,observation,2016-01-01,400
52,4.0,2.670691890073851,5367955,equity_garman_klass_variance,global,observation,2016-01-01,400
53,1.0,0.5825644079824103,5366430,equity_garman_klass_variance,global,observation,2016-01-01,400
53,1.5,0.5695131673458389,5366430,equity_garman_klass_variance,global,observation,2016-01-01,400
53,2.0,0.6309528770806483,5366430,equity_garman_klass_variance,global,observation,2016-01-01,400
53,3.0,1.0768842152842555,5366430,equity_garman_klass_variance,global,observation,2016-01-01,400
53,4.0,2.658939072196693,5366430,equity_garman_klass_variance,global,observation,2016-01-01,400
54,1.0,0.5827695926643829,5364905,equity_garman_klass_variance,global,observation,2016-01-01,400
54,1.5,0.5698467347845304,5364905,equity_garman_klass_variance,global,observation,2016-01-01,400
54,2.0,0.6315650481810798,5364905,equity_garman_klass_variance,global,observation,2016-01-01,400
54,3.0,1.0794596907812972,5364905,equity_garman_klass_variance,global,observation,2016-01-01,400
54,4.0,2.6717918471287505,5364905,equity_garman_klass_variance,global,observation,2016-01-01,400
55,1.0,0.5835064802746847,5363380,equity_garman_klass_variance,global,observation,2016-01-01,400
55,1.5,0.5709870749630659,5363380,equity_garman_klass_variance,global,observation,2016-01-01,400
55,2.0,0.633215448809416,5363380,equity_garman_klass_variance,global,observation,2016-01-01,400
55,3.0,1.0827470970625985,5363380,equity_garman_klass_variance,global,observation,2016-01-01,400
55,4.0,2.6770752198669125,5363380,equity_garman_klass_variance,global,observation,2016-01-01,400
56,1.0,0.5839434328426284,5361855,equity_garman_klass_variance,global,observation,2016-01-01,400
56,1.5,0.5714181880772238,5361855,equity_garman_klass_variance,global,observation,2016-01-01,400
56,2.0,0.6335601745655818,5361855,equity_garman_klass_variance,global,observation,2016-01-01,400
56,3.0,1.0824672052982143,5361855,equity_garman_klass_variance,global,observation,2016-01-01,400
56,4.0,2.6738029675226227,5361855,equity_garman_klass_variance,global,observation,2016-01-01,400
57,1.0,0.5844545124712119,5360330,equity_garman_klass_variance,global,observation,2016-01-01,400
57,1.5,0.5719687339232851,5360330,equity_garman_klass_variance,global,observation,2016-01-01,400
57,2.0,0.6342166624906912,5360330,equity_garman_klass_variance,global,observation,2016-01-01,400
57,3.0,1.0840301294153722,5360330,equity_garman_klass_variance,global,observation,2016-01-01,400
57,4.0,2.680291086611321,5360330,equity_garman_klass_variance,global,observation,2016-01-01,400
58,1.0,0.5836195895063192,5358805,equity_garman_klass_variance,global,observation,2016-01-01,400
58,1.5,0.5709590026389555,5358805,equity_garman_klass_variance,global,observation,2016-01-01,400
58,2.0,0.6331148294704776,5358805,equity_garman_klass_variance,global,observation,2016-01-01,400
58,3.0,1.0836236777976953,5358805,equity_garman_klass_variance,global,observation,2016-01-01,400
58,4.0,2.6858061462131975,5358805,equity_garman_klass_variance,global,observation,2016-01-01,400
59,1.0,0.5836867957368106,5357280,equity_garman_klass_variance,global,observation,2016-01-01,400
59,1.5,0.5710848604304961,5357280,equity_garman_klass_variance,global,observation,2016-01-01,400
59,2.0,0.633237662857064,5357280,equity_garman_klass_variance,global,observation,2016-01-01,400
59,3.0,1.0830732070913227,5357280,equity_garman_klass_variance,global,observation,2016-01-01,400
59,4.0,2.681007297266036,5357280,equity_garman_klass_variance,global,observation,2016-01-01,400
60,1.0,0.5843693578847386,5355755,equity_garman_klass_variance,global,observation,2016-01-01,400
60,1.5,0.5719071169465559,5355755,equity_garman_klass_variance,global,observation,2016-01-01,400
60,2.0,0.6342922696716538,5355755,equity_garman_klass_variance,global,observation,2016-01-01,400
60,3.0,1.0859793684970356,5355755,equity_garman_klass_variance,global,observation,2016-01-01,400
60,4.0,2.69562094178122,5355755,equity_garman_klass_variance,global,observation,2016-01-01,400
61,1.0,0.5840084986489265,5354230,equity_garman_klass_variance,global,observation,2016-01-01,400
61,1.5,0.5715772236371999,5354230,equity_garman_klass_variance,global,observation,2016-01-01,400
61,2.0,0.634003715718502,5354230,equity_garman_klass_variance,global,observation,2016-01-01,400
61,3.0,1.085220155179648,5354230,equity_garman_klass_variance,global,observation,2016-01-01,400
61,4.0,2.6880245876141036,5354230,equity_garman_klass_variance,global,observation,2016-01-01,400
62,1.0,0.5839768792530562,5352705,equity_garman_klass_variance,global,observation,2016-01-01,400
62,1.5,0.5713680395689891,5352705,equity_garman_klass_variance,global,observation,2016-01-01,400
62,2.0,0.6336195658339107,5352705,equity_garman_klass_variance,global,observation,2016-01-01,400
62,3.0,1.0844953675686475,5352705,equity_garman_klass_variance,global,observation,2016-01-01,400
62,4.0,2.686000820943143,5352705,equity_garman_klass_variance,global,observation,2016-01-01,400
63,1.0,0.5828492963445978,5351180,equity_garman_klass_variance,global,observation,2016-01-01,400
63,1.5,0.5701663845910873,5351180,equity_garman_klass_variance,global,observation,2016-01-01,400
63,2.0,0.632485285790389,5351180,equity_garman_klass_variance,global,observation,2016-01-01,400
63,3.0,1.0843615127711872,5351180,equity_garman_klass_variance,global,observation,2016-01-01,400
63,4.0,2.691790980396478,5351180,equity_garman_klass_variance,global,observation,2016-01-01,400
64,1.0,0.5841677326749422,5349655,equity_garman_klass_variance,global,observation,2016-01-01,400
64,1.5,0.5718444263052437,5349655,equity_garman_klass_variance,global,observation,2016-01-01,400
64,2.0,0.6345212380211263,5349655,equity_garman_klass_variance,global,observation,2016-01-01,400
64,3.0,1.0873448358334945,5349655,equity_garman_klass_variance,global,observation,2016-01-01,400
64,4.0,2.696727347530717,5349655,equity_garman_klass_variance,global,observation,2016-01-01,400
65,1.0,0.5858824170906756,5348130,equity_garman_klass_variance,global,observation,2016-01-01,400
65,1.5,0.5741710043555327,5348130,equity_garman_klass_variance,global,observation,2016-01-01,400
65,2.0,0.6375715776683991,5348130,equity_garman_klass_variance,global,observation,2016-01-01,400
65,3.0,1.092869306960831,5348130,equity_garman_klass_variance,global,observation,2016-01-01,400
65,4.0,2.709243134062874,5348130,equity_garman_klass_variance,global,observation,2016-01-01,400
66,1.0,0.5871027572768083,5346605,equity_garman_klass_variance,global,observation,2016-01-01,400
66,1.5,0.5758201009173505,5346605,equity_garman_klass_variance,global,observation,2016-01-01,400
66,2.0,0.6397422172707979,5346605,equity_garman_klass_variance,global,observation,2016-01-01,400
66,3.0,1.096995361391149,5346605,equity_garman_klass_variance,global,observation,2016-01-01,400
66,4.0,2.720629733121714,5346605,equity_garman_klass_variance,global,observation,2016-01-01,400
67,1.0,0.5881807499546726,5345080,equity_garman_klass_variance,global,observation,2016-01-01,400
67,1.5,0.5772172772393525,5345080,equity_garman_klass_variance,global,observation,2016-01-01,400
67,2.0,0.6416614243894665,5345080,equity_garman_klass_variance,global,observation,2016-01-01,400
67,3.0,1.1019247537637356,5345080,equity_garman_klass_variance,global,observation,2016-01-01,400
67,4.0,2.737871771843725,5345080,equity_garman_klass_variance,global,observation,2016-01-01,400
68,1.0,0.5885365567677875,5343555,equity_garman_klass_variance,global,observation,2016-01-01,400
68,1.5,0.577605961727039,5343555,equity_garman_klass_variance,global,observation,2016-01-01,400
68,2.0,0.6418455159531611,5343555,equity_garman_klass_variance,global,observation,2016-01-01,400
68,3.0,1.0998606956608947,5343555,equity_garman_klass_variance,global,observation,2016-01-01,400
68,4.0,2.7262775985200447,5343555,equity_garman_klass_variance,global,observation,2016-01-01,400
69,1.0,0.5896290459571126,5342030,equity_garman_klass_variance,global,observation,2016-01-01,400
69,1.5,0.5791071231920603,5342030,equity_garman_klass_variance,global,observation,2016-01-01,400
69,2.0,0.6438648517596756,5342030,equity_garman_klass_variance,global,observation,2016-01-01,400
69,3.0,1.1036432694831906,5342030,equity_garman_klass_variance,global,observation,2016-01-01,400
69,4.0,2.732901313716729,5342030,equity_garman_klass_variance,global,observation,2016-01-01,400
