Lag,q,Moment,Observations,Table,Population
271,4.0,179.0752411862957,1429,crypto_parkinson_variance,LUNA
272,1.0,2.6065062885084607,1427,crypto_parkinson_variance,LUNA
272,1.5,5.031649570305191,1427,crypto_parkinson_variance,LUNA
272,2.0,10.050725753104638,1427,crypto_parkinson_variance,LUNA
272,3.0,41.89654852609804,1427,crypto_parkinson_variance,LUNA
272,4.0,179.69691749309314,1427,crypto_parkinson_variance,LUNA
273,1.0,2.613996985537784,1428,crypto_parkinson_variance,LUNA
273,1.5,5.045002631392864,1428,crypto_parkinson_variance,LUNA
273,2.0,10.075561135954933,1428,crypto_parkinson_variance,LUNA
273,3.0,41.97933596007458,1428,crypto_parkinson_variance,LUNA
273,4.0,179.8919579442454,1428,crypto_parkinson_variance,LUNA
274,1.0,2.6266063800866264,1426,crypto_parkinson_variance,LUNA
274,1.5,5.0721062715357315,1426,crypto_parkinson_variance,LUNA
274,2.0,10.128776897840941,1426,crypto_parkinson_variance,LUNA
274,3.0,42.18487892180582,1426,crypto_parkinson_variance,LUNA
274,4.0,180.79531615330598,1426,crypto_parkinson_variance,LUNA
275,1.0,2.634503475764395,1430,crypto_parkinson_variance,LUNA
275,1.5,5.088724485841536,1430,crypto_parkinson_variance,LUNA
275,2.0,10.159580414639297,1430,crypto_parkinson_variance,LUNA
275,3.0,42.285483881015836,1430,crypto_parkinson_variance,LUNA
275,4.0,181.10189891466558,1430,crypto_parkinson_variance,LUNA
276,1.0,2.6353139828118515,1425,crypto_parkinson_variance,LUNA
276,1.5,5.0904982869814654,1425,crypto_parkinson_variance,LUNA
276,2.0,10.1658587518989,1425,crypto_parkinson_variance,LUNA
276,3.0,42.31695841237673,1425,crypto_parkinson_variance,LUNA
276,4.0,181.20554763190546,1425,crypto_parkinson_variance,LUNA
277,1.0,2.6479174739579068,1424,crypto_parkinson_variance,LUNA
277,1.5,5.116175780875043,1424,crypto_parkinson_variance,LUNA
277,2.0,10.21713252570583,1424,crypto_parkinson_variance,LUNA
277,3.0,42.547585797858936,1424,crypto_parkinson_variance,LUNA
277,4.0,182.3650183592581,1424,crypto_parkinson_variance,LUNA
278,1.0,2.6548183541348003,1420,crypto_parkinson_variance,LUNA
278,1.5,5.134505285509592,1420,crypto_parkinson_variance,LUNA
278,2.0,10.258098688155474,1420,crypto_parkinson_variance,LUNA
278,3.0,42.71228933896079,1420,crypto_parkinson_variance,LUNA
278,4.0,182.9205280244273,1420,crypto_parkinson_variance,LUNA
279,1.0,2.6538532758299005,1422,crypto_parkinson_variance,LUNA
279,1.5,5.130535604839601,1422,crypto_parkinson_variance,LUNA
279,2.0,10.25257255688995,1422,crypto_parkinson_variance,LUNA
279,3.0,42.728871709146546,1422,crypto_parkinson_variance,LUNA
279,4.0,183.146149501077,1422,crypto_parkinson_variance,LUNA
280,1.0,2.665891233563902,1420,crypto_parkinson_variance,LUNA
280,1.5,5.158716262538885,1420,crypto_parkinson_variance,LUNA
280,2.0,10.309205758087122,1420,crypto_parkinson_variance,LUNA
280,3.0,42.926783459532466,1420,crypto_parkinson_variance,LUNA
280,4.0,183.75346350685567,1420,crypto_parkinson_variance,LUNA
281,1.0,2.677222835882314,1418,crypto_parkinson_variance,LUNA
281,1.5,5.182617003685661,1418,crypto_parkinson_variance,LUNA
281,2.0,10.359470583315089,1418,crypto_parkinson_variance,LUNA
281,3.0,43.16053398444127,1418,crypto_parkinson_variance,LUNA
281,4.0,184.91702334208495,1418,crypto_parkinson_variance,LUNA
282,1.0,2.6951235062709156,1419,crypto_parkinson_variance,LUNA
282,1.5,5.210885883089536,1419,crypto_parkinson_variance,LUNA
282,2.0,10.406242369826773,1419,crypto_parkinson_variance,LUNA
282,3.0,43.31562063177446,1419,crypto_parkinson_variance,LUNA
282,4.0,185.54532174573694,1419,crypto_parkinson_variance,LUNA
283,1.0,2.7061250819009546,1413,crypto_parkinson_variance,LUNA
283,1.5,5.2382899578244855,1413,crypto_parkinson_variance,LUNA
283,2.0,10.471945368540116,1413,crypto_parkinson_variance,LUNA
283,3.0,43.64722796440433,1413,crypto_parkinson_variance,LUNA
283,4.0,187.08993871429516,1413,crypto_parkinson_variance,LUNA
284,1.0,2.7178581685411665,1416,crypto_parkinson_variance,LUNA
284,1.5,5.265741813570716,1416,crypto_parkinson_variance,LUNA
284,2.0,10.527092355015666,1416,crypto_parkinson_variance,LUNA
284,3.0,43.86976648064443,1416,crypto_parkinson_variance,LUNA
284,4.0,188.03450305495718,1416,crypto_parkinson_variance,LUNA
285,1.0,2.7363145576149055,1414,crypto_parkinson_variance,LUNA
285,1.5,5.307609910058654,1414,crypto_parkinson_variance,LUNA
285,2.0,10.618639223539335,1414,crypto_parkinson_variance,LUNA
285,3.0,44.290440375776875,1414,crypto_parkinson_variance,LUNA
285,4.0,189.95377796410045,1414,crypto_parkinson_variance,LUNA
286,1.0,2.753064249257031,1412,crypto_parkinson_variance,LUNA
286,1.5,5.339563572112618,1412,crypto_parkinson_variance,LUNA
286,2.0,10.684995333580058,1412,crypto_parkinson_variance,LUNA
286,3.0,44.59473597191101,1412,crypto_parkinson_variance,LUNA
286,4.0,191.3363697028181,1412,crypto_parkinson_variance,LUNA
287,1.0,2.75727004603768,1409,crypto_parkinson_variance,LUNA
287,1.5,5.352362059871039,1409,crypto_parkinson_variance,LUNA
287,2.0,10.713330503544542,1409,crypto_parkinson_variance,LUNA
287,3.0,44.71384013876838,1409,crypto_parkinson_variance,LUNA
287,4.0,191.82979574446532,1409,crypto_parkinson_variance,LUNA
288,1.0,2.7629177100207123,1410,crypto_parkinson_variance,LUNA
288,1.5,5.36784851134281,1410,crypto_parkinson_variance,LUNA
288,2.0,10.748170878609704,1410,crypto_parkinson_variance,LUNA
288,3.0,44.856215411729636,1410,crypto_parkinson_variance,LUNA
288,4.0,192.3888100583539,1410,crypto_parkinson_variance,LUNA
289,1.0,2.7860712084153505,1411,crypto_parkinson_variance,LUNA
289,1.5,5.418266527861613,1411,crypto_parkinson_variance,LUNA
289,2.0,10.85367832757314,1411,crypto_parkinson_variance,LUNA
289,3.0,45.33729427515602,1411,crypto_parkinson_variance,LUNA
289,4.0,194.68856102424544,1411,crypto_parkinson_variance,LUNA
290,1.0,2.7867075065161595,1406,crypto_parkinson_variance,LUNA
290,1.5,5.419392065807443,1406,crypto_parkinson_variance,LUNA
290,2.0,10.856161794546065,1406,crypto_parkinson_variance,LUNA
290,3.0,45.32832809921876,1406,crypto_parkinson_variance,LUNA
290,4.0,194.48023934066757,1406,crypto_parkinson_variance,LUNA
291,1.0,2.806253592496179,1409,crypto_parkinson_variance,LUNA
291,1.5,5.458781772895358,1409,crypto_parkinson_variance,LUNA
291,2.0,10.935648774239631,1409,crypto_parkinson_variance,LUNA
291,3.0,45.664318208150256,1409,crypto_parkinson_variance,LUNA
291,4.0,195.95854538447588,1409,crypto_parkinson_variance,LUNA
292,1.0,2.8046167216947406,1408,crypto_parkinson_variance,LUNA
292,1.5,5.456146720578196,1408,crypto_parkinson_variance,LUNA
292,2.0,10.933833305546694,1408,crypto_parkinson_variance,LUNA
292,3.0,45.69877674987879,1408,crypto_parkinson_variance,LUNA
292,4.0,196.31347624927986,1408,crypto_parkinson_variance,LUNA
293,1.0,2.8136489877347772,1406,crypto_parkinson_variance,LUNA
293,1.5,5.48086240079583,1406,crypto_parkinson_variance,LUNA
293,2.0,10.99358988937267,1406,crypto_parkinson_variance,LUNA
293,3.0,46.017916777272006,1406,crypto_parkinson_variance,LUNA
293,4.0,197.95875341902826,1406,crypto_parkinson_variance,LUNA
294,1.0,2.821866240898829,1403,crypto_parkinson_variance,LUNA
294,1.5,5.495830444725318,1403,crypto_parkinson_variance,LUNA
294,2.0,11.026307783827946,1403,crypto_parkinson_variance,LUNA
294,3.0,46.18959557919885,1403,crypto_parkinson_variance,LUNA
294,4.0,198.78524456648924,1403,crypto_parkinson_variance,LUNA
295,1.0,2.821587473452078,1406,crypto_parkinson_variance,LUNA
295,1.5,5.496653537858829,1406,crypto_parkinson_variance,LUNA
295,2.0,11.021429502644379,1406,crypto_parkinson_variance,LUNA
295,3.0,46.05525259341449,1406,crypto_parkinson_variance,LUNA
295,4.0,197.58661206492098,1406,crypto_parkinson_variance,LUNA
296,1.0,2.83584812169756,1402,crypto_parkinson_variance,LUNA
296,1.5,5.525878864851147,1402,crypto_parkinson_variance,LUNA
296,2.0,11.078689426275293,1402,crypto_parkinson_variance,LUNA
296,3.0,46.28214585624298,1402,crypto_parkinson_variance,LUNA
296,4.0,198.569100067974,1402,crypto_parkinson_variance,LUNA
297,1.0,2.846883659688914,1403,crypto_parkinson_variance,LUNA
297,1.5,5.54088704276007,1403,crypto_parkinson_variance,LUNA
297,2.0,11.098762027039287,1403,crypto_parkinson_variance,LUNA
297,3.0,46.329554754716035,1403,crypto_parkinson_variance,LUNA
297,4.0,198.77653378008253,1403,crypto_parkinson_variance,LUNA
298,1.0,2.8487220483531672,1406,crypto_parkinson_variance,LUNA
298,1.5,5.538762777335816,1406,crypto_parkinson_variance,LUNA
298,2.0,11.090401476574048,1406,crypto_parkinson_variance,LUNA
298,3.0,46.29697035775172,1406,crypto_parkinson_variance,LUNA
298,4.0,198.71427842622015,1406,crypto_parkinson_variance,LUNA
299,1.0,2.855792445062439,1403,crypto_parkinson_variance,LUNA
299,1.5,5.563480062301449,1403,crypto_parkinson_variance,LUNA
299,2.0,11.152249261512962,1403,crypto_parkinson_variance,LUNA
299,3.0,46.58961802829832,1403,crypto_parkinson_variance,LUNA
299,4.0,199.9545826703707,1403,crypto_parkinson_variance,LUNA
300,1.0,2.852295161128698,1404,crypto_parkinson_variance,LUNA
300,1.5,5.550396984380597,1404,crypto_parkinson_variance,LUNA
300,2.0,11.113807254239541,1404,crypto_parkinson_variance,LUNA
300,3.0,46.33735790872052,1404,crypto_parkinson_variance,LUNA
300,4.0,198.46210287093697,1404,crypto_parkinson_variance,LUNA
301,1.0,2.861138887625155,1400,crypto_parkinson_variance,LUNA
301,1.5,5.57134986693487,1400,crypto_parkinson_variance,LUNA
301,2.0,11.158354095134403,1400,crypto_parkinson_variance,LUNA
301,3.0,46.51562203093125,1400,crypto_parkinson_variance,LUNA
301,4.0,199.1576189378436,1400,crypto_parkinson_variance,LUNA
302,1.0,2.8637955562171085,1396,crypto_parkinson_variance,LUNA
302,1.5,5.573986926797564,1396,crypto_parkinson_variance,LUNA
302,2.0,11.160576005782124,1396,crypto_parkinson_variance,LUNA
302,3.0,46.51751728850132,1396,crypto_parkinson_variance,LUNA
302,4.0,199.2089878704581,1396,crypto_parkinson_variance,LUNA
303,1.0,2.8722509789738293,1395,crypto_parkinson_variance,LUNA
303,1.5,5.599588049687352,1395,crypto_parkinson_variance,LUNA
303,2.0,11.226675291876614,1395,crypto_parkinson_variance,LUNA
303,3.0,46.89274444075809,1395,crypto_parkinson_variance,LUNA
303,4.0,201.1696405337758,1395,crypto_parkinson_variance,LUNA
304,1.0,2.8729961669983886,1393,crypto_parkinson_variance,LUNA
304,1.5,5.592002350445959,1393,crypto_parkinson_variance,LUNA
304,2.0,11.20036299407847,1393,crypto_parkinson_variance,LUNA
304,3.0,46.722104392936146,1393,crypto_parkinson_variance,LUNA
304,4.0,200.1767559974082,1393,crypto_parkinson_variance,LUNA
305,1.0,2.878085557298835,1396,crypto_parkinson_variance,LUNA
305,1.5,5.609713152983877,1396,crypto_parkinson_variance,LUNA
305,2.0,11.244383872607159,1396,crypto_parkinson_variance,LUNA
305,3.0,46.95914694184257,1396,crypto_parkinson_variance,LUNA
305,4.0,201.4707898784191,1396,crypto_parkinson_variance,LUNA
306,1.0,2.8884016208101193,1396,crypto_parkinson_variance,LUNA
306,1.5,5.632836658324082,1396,crypto_parkinson_variance,LUNA
306,2.0,11.29297405225191,1396,crypto_parkinson_variance,LUNA
306,3.0,47.17172592542936,1396,crypto_parkinson_variance,LUNA
306,4.0,202.45184173582055,1396,crypto_parkinson_variance,LUNA
307,1.0,2.887459389177964,1390,crypto_parkinson_variance,LUNA
307,1.5,5.62509633942087,1390,crypto_parkinson_variance,LUNA
307,2.0,11.267879843487368,1390,crypto_parkinson_variance,LUNA
307,3.0,46.9864977126332,1390,crypto_parkinson_variance,LUNA
307,4.0,201.2389524841814,1390,crypto_parkinson_variance,LUNA
308,1.0,2.8928809252778125,1390,crypto_parkinson_variance,LUNA
308,1.5,5.6397123131040745,1390,crypto_parkinson_variance,LUNA
308,2.0,11.305397335659567,1390,crypto_parkinson_variance,LUNA
308,3.0,47.19410279700658,1390,crypto_parkinson_variance,LUNA
308,4.0,202.26949648753364,1390,crypto_parkinson_variance,LUNA
309,1.0,2.896443562342777,1389,crypto_parkinson_variance,LUNA
309,1.5,5.649812152603324,1389,crypto_parkinson_variance,LUNA
309,2.0,11.332628883081194,1389,crypto_parkinson_variance,LUNA
309,3.0,47.407359320475095,1389,crypto_parkinson_variance,LUNA
309,4.0,203.79462300639426,1389,crypto_parkinson_variance,LUNA
310,1.0,2.9056117373812973,1387,crypto_parkinson_variance,LUNA
310,1.5,5.674512954916485,1387,crypto_parkinson_variance,LUNA
310,2.0,11.390249215052462,1387,crypto_parkinson_variance,LUNA
310,3.0,47.67960295277406,1387,crypto_parkinson_variance,LUNA
310,4.0,205.02086643284193,1387,crypto_parkinson_variance,LUNA
311,1.0,2.9029071131153144,1385,crypto_parkinson_variance,LUNA
311,1.5,5.666149671724743,1385,crypto_parkinson_variance,LUNA
311,2.0,11.369021990222324,1385,crypto_parkinson_variance,LUNA
311,3.0,47.553787026850344,1385,crypto_parkinson_variance,LUNA
311,4.0,204.29186076606865,1385,crypto_parkinson_variance,LUNA
312,1.0,2.92205869786683,1389,crypto_parkinson_variance,LUNA
312,1.5,5.706187869357744,1389,crypto_parkinson_variance,LUNA
312,2.0,11.456215883545502,1389,crypto_parkinson_variance,LUNA
312,3.0,48.00231590016449,1389,crypto_parkinson_variance,LUNA
312,4.0,206.663545032535,1389,crypto_parkinson_variance,LUNA
313,1.0,2.9112069402286407,1385,crypto_parkinson_variance,LUNA
313,1.5,5.695626407612795,1385,crypto_parkinson_variance,LUNA
313,2.0,11.44751837362563,1385,crypto_parkinson_variance,LUNA
313,3.0,48.021994128965304,1385,crypto_parkinson_variance,LUNA
313,4.0,206.94412534870227,1385,crypto_parkinson_variance,LUNA
314,1.0,2.9095911644689436,1384,crypto_parkinson_variance,LUNA
314,1.5,5.6826464605174305,1384,crypto_parkinson_variance,LUNA
314,2.0,11.406368806855832,1384,crypto_parkinson_variance,LUNA
314,3.0,47.73387180446839,1384,crypto_parkinson_variance,LUNA
314,4.0,205.17990873094527,1384,crypto_parkinson_variance,LUNA
315,1.0,2.9162398153182396,1382,crypto_parkinson_variance,LUNA
315,1.5,5.702206632153303,1382,crypto_parkinson_variance,LUNA
315,2.0,11.454014885335939,1382,crypto_parkinson_variance,LUNA
315,3.0,47.9705049347719,1382,crypto_parkinson_variance,LUNA
315,4.0,206.2689930037325,1382,crypto_parkinson_variance,LUNA
316,1.0,2.917481629202777,1384,crypto_parkinson_variance,LUNA
316,1.5,5.7059763240254915,1384,crypto_parkinson_variance,LUNA
316,2.0,11.463022876422546,1384,crypto_parkinson_variance,LUNA
316,3.0,48.00920587048127,1384,crypto_parkinson_variance,LUNA
316,4.0,206.38491655743985,1384,crypto_parkinson_variance,LUNA
317,1.0,2.9332373215350875,1380,crypto_parkinson_variance,LUNA
317,1.5,5.734694129672507,1380,crypto_parkinson_variance,LUNA
317,2.0,11.518007470955359,1380,crypto_parkinson_variance,LUNA
317,3.0,48.26571445970078,1380,crypto_parkinson_variance,LUNA
317,4.0,207.82814944216304,1380,crypto_parkinson_variance,LUNA
318,1.0,2.9331524250231995,1380,crypto_parkinson_variance,LUNA
318,1.5,5.735084430233023,1380,crypto_parkinson_variance,LUNA
318,2.0,11.515134302582808,1380,crypto_parkinson_variance,LUNA
318,3.0,48.19787316819028,1380,crypto_parkinson_variance,LUNA
318,4.0,207.25400858966273,1380,crypto_parkinson_variance,LUNA
319,1.0,2.938958094405374,1383,crypto_parkinson_variance,LUNA
319,1.5,5.752027685602946,1383,crypto_parkinson_variance,LUNA
319,2.0,11.55689013157294,1383,crypto_parkinson_variance,LUNA
319,3.0,48.421508545450074,1383,crypto_parkinson_variance,LUNA
319,4.0,208.37667005244026,1383,crypto_parkinson_variance,LUNA
320,1.0,2.9388895162666255,1379,crypto_parkinson_variance,LUNA
320,1.5,5.756662832653619,1379,crypto_parkinson_variance,LUNA
320,2.0,11.582066920179294,1379,crypto_parkinson_variance,LUNA
320,3.0,48.667724206401104,1379,crypto_parkinson_variance,LUNA
320,4.0,210.00389344695054,1379,crypto_parkinson_variance,LUNA
321,1.0,2.9424584330013737,1377,crypto_parkinson_variance,LUNA
321,1.5,5.76041111796723,1377,crypto_parkinson_variance,LUNA
321,2.0,11.583946052354937,1377,crypto_parkinson_variance,LUNA
321,3.0,48.63450357555793,1377,crypto_parkinson_variance,LUNA
321,4.0,209.6887423480561,1377,crypto_parkinson_variance,LUNA
322,1.0,2.9393249154558014,1377,crypto_parkinson_variance,LUNA
322,1.5,5.74560323517398,1377,crypto_parkinson_variance,LUNA
322,2.0,11.536069582389898,1377,crypto_parkinson_variance,LUNA
322,3.0,48.276610235946656,1377,crypto_parkinson_variance,LUNA
322,4.0,207.43122203870792,1377,crypto_parkinson_variance,LUNA
323,1.0,2.942232589362211,1377,crypto_parkinson_variance,LUNA
323,1.5,5.75643388945921,1377,crypto_parkinson_variance,LUNA
323,2.0,11.560197893995053,1377,crypto_parkinson_variance,LUNA
323,3.0,48.37446395331954,1377,crypto_parkinson_variance,LUNA
323,4.0,207.8569247628464,1377,crypto_parkinson_variance,LUNA
324,1.0,2.958128001567205,1374,crypto_parkinson_variance,LUNA
324,1.5,5.792135968040232,1374,crypto_parkinson_variance,LUNA
324,2.0,11.641963579243765,1374,crypto_parkinson_variance,LUNA
324,3.0,48.82138651774863,1374,crypto_parkinson_variance,LUNA
324,4.0,210.31147547722958,1374,crypto_parkinson_variance,LUNA
325,1.0,2.957901791146062,1373,crypto_parkinson_variance,LUNA
325,1.5,5.787904008900973,1373,crypto_parkinson_variance,LUNA
325,2.0,11.627052901087474,1373,crypto_parkinson_variance,LUNA
325,3.0,48.69945049595157,1373,crypto_parkinson_variance,LUNA
325,4.0,209.48786851610362,1373,crypto_parkinson_variance,LUNA
326,1.0,2.9699735633343107,1375,crypto_parkinson_variance,LUNA
326,1.5,5.810518420265256,1375,crypto_parkinson_variance,LUNA
326,2.0,11.67254373349794,1375,crypto_parkinson_variance,LUNA
326,3.0,48.90443816168138,1375,crypto_parkinson_variance,LUNA
326,4.0,210.47766557026827,1375,crypto_parkinson_variance,LUNA
327,1.0,2.9654805519848235,1372,crypto_parkinson_variance,LUNA
327,1.5,5.80566858302911,1372,crypto_parkinson_variance,LUNA
327,2.0,11.665331384263437,1372,crypto_parkinson_variance,LUNA
327,3.0,48.86547585694006,1372,crypto_parkinson_variance,LUNA
327,4.0,210.2211144296992,1372,crypto_parkinson_variance,LUNA
328,1.0,2.9661146773871,1369,crypto_parkinson_variance,LUNA
328,1.5,5.811000548433994,1369,crypto_parkinson_variance,LUNA
328,2.0,11.682699124022054,1369,crypto_parkinson_variance,LUNA
328,3.0,48.997872722355375,1369,crypto_parkinson_variance,LUNA
328,4.0,211.10274282574795,1369,crypto_parkinson_variance,LUNA
329,1.0,2.969808149839349,1369,crypto_parkinson_variance,LUNA
329,1.5,5.807612254384476,1369,crypto_parkinson_variance,LUNA
329,2.0,11.656436841163492,1369,crypto_parkinson_variance,LUNA
329,3.0,48.72222633183032,1369,crypto_parkinson_variance,LUNA
329,4.0,209.1300488416947,1369,crypto_parkinson_variance,LUNA
330,1.0,2.9694953004217006,1372,crypto_parkinson_variance,LUNA
330,1.5,5.811021793099812,1372,crypto_parkinson_variance,LUNA
330,2.0,11.669177599283444,1372,crypto_parkinson_variance,LUNA
330,3.0,48.811016787466926,1372,crypto_parkinson_variance,LUNA
330,4.0,209.61005039379287,1372,crypto_parkinson_variance,LUNA
331,1.0,2.9833589198138246,1367,crypto_parkinson_variance,LUNA
331,1.5,5.840396573495425,1367,crypto_parkinson_variance,LUNA
331,2.0,11.731615180308017,1367,crypto_parkinson_variance,LUNA
331,3.0,49.10216784813569,1367,crypto_parkinson_variance,LUNA
331,4.0,211.03964763931998,1367,crypto_parkinson_variance,LUNA
332,1.0,2.98699958568826,1368,crypto_parkinson_variance,LUNA
332,1.5,5.844798768292715,1368,crypto_parkinson_variance,LUNA
332,2.0,11.735646455085261,1368,crypto_parkinson_variance,LUNA
332,3.0,49.10466644041174,1368,crypto_parkinson_variance,LUNA
332,4.0,211.11939408925846,1368,crypto_parkinson_variance,LUNA
333,1.0,2.9918523568896678,1367,crypto_parkinson_variance,LUNA
333,1.5,5.857727935245708,1367,crypto_parkinson_variance,LUNA
333,2.0,11.760066120063644,1367,crypto_parkinson_variance,LUNA
333,3.0,49.14521652557045,1367,crypto_parkinson_variance,LUNA
333,4.0,210.86145575353137,1367,crypto_parkinson_variance,LUNA
334,1.0,3.0035005901323513,1366,crypto_parkinson_variance,LUNA
334,1.5,5.873571521250313,1366,crypto_parkinson_variance,LUNA
334,2.0,11.788743727966384,1366,crypto_parkinson_variance,LUNA
334,3.0,49.295297790157335,1366,crypto_parkinson_variance,LUNA
334,4.0,211.72100640761371,1366,crypto_parkinson_variance,LUNA
335,1.0,3.001090188622345,1364,crypto_parkinson_variance,LUNA
335,1.5,5.870269160937969,1364,crypto_parkinson_variance,LUNA
335,2.0,11.781517909371118,1364,crypto_parkinson_variance,LUNA
335,3.0,49.224773383952034,1364,crypto_parkinson_variance,LUNA
335,4.0,211.11011571404032,1364,crypto_parkinson_variance,LUNA
336,1.0,3.0028835538452863,1362,crypto_parkinson_variance,LUNA
336,1.5,5.878421169666752,1362,crypto_parkinson_variance,LUNA
336,2.0,11.803783029764372,1362,crypto_parkinson_variance,LUNA
336,3.0,49.34563585239523,1362,crypto_parkinson_variance,LUNA
336,4.0,211.72946901261022,1362,crypto_parkinson_variance,LUNA
337,1.0,2.999274715963938,1365,crypto_parkinson_variance,LUNA
337,1.5,5.871767079842871,1365,crypto_parkinson_variance,LUNA
337,2.0,11.785455890351448,1365,crypto_parkinson_variance,LUNA
337,3.0,49.218824636699274,1365,crypto_parkinson_variance,LUNA
337,4.0,211.00831049797014,1365,crypto_parkinson_variance,LUNA
338,1.0,3.003745757407585,1359,crypto_parkinson_variance,LUNA
338,1.5,5.885216856005929,1359,crypto_parkinson_variance,LUNA
338,2.0,11.824102754170966,1359,crypto_parkinson_variance,LUNA
338,3.0,49.482181844709444,1359,crypto_parkinson_variance,LUNA
338,4.0,212.61463020761633,1359,crypto_parkinson_variance,LUNA
339,1.0,2.998166963262386,1361,crypto_parkinson_variance,LUNA
339,1.5,5.873481470237951,1361,crypto_parkinson_variance,LUNA
339,2.0,11.799196255788363,1361,crypto_parkinson_variance,LUNA
339,3.0,49.35699077087224,1361,crypto_parkinson_variance,LUNA
339,4.0,211.94229752612304,1361,crypto_parkinson_variance,LUNA
340,1.0,3.0100440883350306,1361,crypto_parkinson_variance,LUNA
340,1.5,5.896465793853698,1361,crypto_parkinson_variance,LUNA
340,2.0,11.841897488039507,1361,crypto_parkinson_variance,LUNA
340,3.0,49.50085825462191,1361,crypto_parkinson_variance,LUNA
340,4.0,212.4101069879238,1361,crypto_parkinson_variance,LUNA
341,1.0,3.01213192174726,1360,crypto_parkinson_variance,LUNA
341,1.5,5.902783707403562,1360,crypto_parkinson_variance,LUNA
341,2.0,11.859013016391572,1360,crypto_parkinson_variance,LUNA
341,3.0,49.61266433254359,1360,crypto_parkinson_variance,LUNA
341,4.0,213.07854124384167,1360,crypto_parkinson_variance,LUNA
342,1.0,3.008861134605805,1356,crypto_parkinson_variance,LUNA
342,1.5,5.89781123381461,1356,crypto_parkinson_variance,LUNA
342,2.0,11.852177930085427,1356,crypto_parkinson_variance,LUNA
342,3.0,49.59067162962381,1356,crypto_parkinson_variance,LUNA
342,4.0,212.92773016361332,1356,crypto_parkinson_variance,LUNA
343,1.0,3.0111946532062617,1356,crypto_parkinson_variance,LUNA
343,1.5,5.9029986079458645,1356,crypto_parkinson_variance,LUNA
343,2.0,11.861041262767756,1356,crypto_parkinson_variance,LUNA
343,3.0,49.5925305712611,1356,crypto_parkinson_variance,LUNA
343,4.0,212.69244311929202,1356,crypto_parkinson_variance,LUNA
344,1.0,3.0140168107502023,1358,crypto_parkinson_variance,LUNA
344,1.5,5.906808543380075,1358,crypto_parkinson_variance,LUNA
344,2.0,11.866859040045851,1358,crypto_parkinson_variance,LUNA
344,3.0,49.62662665558457,1358,crypto_parkinson_variance,LUNA
344,4.0,212.99081194096277,1358,crypto_parkinson_variance,LUNA
345,1.0,3.0077380517912453,1352,crypto_parkinson_variance,LUNA
345,1.5,5.887225924966146,1352,crypto_parkinson_variance,LUNA
345,2.0,11.81546873079785,1352,crypto_parkinson_variance,LUNA
345,3.0,49.32206614271097,1352,crypto_parkinson_variance,LUNA
345,4.0,211.313458528225,1352,crypto_parkinson_variance,LUNA
346,1.0,2.9954693416409164,1355,crypto_parkinson_variance,LUNA
346,1.5,5.868478501294769,1355,crypto_parkinson_variance,LUNA
346,2.0,11.784182561447711,1355,crypto_parkinson_variance,LUNA
346,3.0,49.23216543785963,1355,crypto_parkinson_variance,LUNA
346,4.0,211.13062847100932,1355,crypto_parkinson_variance,LUNA
347,1.0,2.9995543435706935,1355,crypto_parkinson_variance,LUNA
347,1.5,5.867402368500261,1355,crypto_parkinson_variance,LUNA
347,2.0,11.77021428962922,1355,crypto_parkinson_variance,LUNA
347,3.0,49.11419459970717,1355,crypto_parkinson_variance,LUNA
347,4.0,210.44063942930194,1355,crypto_parkinson_variance,LUNA
348,1.0,3.001013634580436,1351,crypto_parkinson_variance,LUNA
348,1.5,5.87427230552833,1351,crypto_parkinson_variance,LUNA
348,2.0,11.794100038232942,1351,crypto_parkinson_variance,LUNA
348,3.0,49.306657189311196,1351,crypto_parkinson_variance,LUNA
348,4.0,211.69984915970056,1351,crypto_parkinson_variance,LUNA
349,1.0,2.983432151274635,1348,crypto_parkinson_variance,LUNA
349,1.5,5.838000433441686,1348,crypto_parkinson_variance,LUNA
349,2.0,11.715826756513172,1348,crypto_parkinson_variance,LUNA
349,3.0,48.89741310227392,1348,crypto_parkinson_variance,LUNA
349,4.0,209.4458992343784,1348,crypto_parkinson_variance,LUNA
350,1.0,2.9812218496826417,1347,crypto_parkinson_variance,LUNA
350,1.5,5.8431076454878985,1347,crypto_parkinson_variance,LUNA
350,2.0,11.742729857583793,1347,crypto_parkinson_variance,LUNA
350,3.0,49.12315955567002,1347,crypto_parkinson_variance,LUNA
350,4.0,210.80884157046017,1347,crypto_parkinson_variance,LUNA
351,1.0,2.9785534441401715,1348,crypto_parkinson_variance,LUNA
351,1.5,5.835077358393842,1348,crypto_parkinson_variance,LUNA
351,2.0,11.718693090879087,1348,crypto_parkinson_variance,LUNA
351,3.0,48.942040403092605,1348,crypto_parkinson_variance,LUNA
351,4.0,209.6591138831143,1348,crypto_parkinson_variance,LUNA
352,1.0,2.9801220837287574,1348,crypto_parkinson_variance,LUNA
352,1.5,5.839334701589129,1348,crypto_parkinson_variance,LUNA
352,2.0,11.733392830613415,1348,crypto_parkinson_variance,LUNA
352,3.0,49.07777411093464,1348,crypto_parkinson_variance,LUNA
352,4.0,210.63914226132826,1348,crypto_parkinson_variance,LUNA
353,1.0,2.969154640528099,1348,crypto_parkinson_variance,LUNA
353,1.5,5.812396293246568,1348,crypto_parkinson_variance,LUNA
353,2.0,11.672369899682785,1348,crypto_parkinson_variance,LUNA
